ccode,countrycode,country,year,spell,duration,regime_change,regime_change_year,prevrc,democratization,aa_transition,party,military,personal,monarchy,currency_duration,banking,default,twin,ers_onset,d_ers,mi_onset,d_mi,kaopen_onset,d_kaopen,ers_mi_onset,d_ers_mi,mi_kaopen_onset,d_mi_kaopen,ers_kaopen_onset,d_ers_kaopen,gdppc_onset,d_gdppc_max,d_gdppc_total,d_gdppc_avg,ln_gdppc_onset,d_ln_gdppc_max,d_ln_gdppc_total,d_ln_gdppc_avg,gdppcgr_onset,gdppcgr_max,gdppcgr_total,gdppcgr_avg,oil_gas_value_pc,oil_gas_value_pc_avg,oilgas,oilgas_avg,oilrents,oilrents_avg,resources,resources_avg,vdem_index,polity2,polity2_avg,fedrate,d_fedrate,europe,latam,mideast,africa,eastasia,southasia,cgv_civilian,gwf_civilian,civil_war,1960s,1970s,1980s,1990s,2000s,cold_war,low_income,lower_middle_income,upper_middle_income,high_income
420,GMB,Gambia,1985,29,20,0,,0,0,0,1,0,0,0,1,0,0,1,1,0,0.613524913787842,-0.014259696,0,0,0.572422440045546,0.00993786215889114,0.773365499198306,-0.00979173614171502,0.481783942388047,0,2351,-28,-28,-28,7.76259604854007,-0.0119813157696598,-0.0119813157696598,-0.0119813157696598,-1.3840830449827,-0.818713450292398,-0.818713450292398,-0.818713450292398,0,0,0,0,0,0,3.10730857527351,1.8544441391885,0.432,7,-5.34883720930233,8.10083333333333,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
420,GMB,Gambia,2003,16,9,0,,0,0,0,0,0,1,0,1,0,0,0,0.269424468278885,-0.083712742,0.645847201347351,-0.021955669,1,0,0.272619582968868,-0.0164703306339971,0.443485287516213,-0.0150763464269115,0.379104734617136,0.0434395833978239,1661,165,165,165,7.4151751096133,0.0947079515416185,0.0947079515416185,0.0947079515416185,-2.17256362507759,-0.380710659898477,-0.380710659898477,-0.380710659898477,0,0,0,0,0,0,3.52565534366854,6.12842064454914,0.274,-5,1.48888888888889,1.66666666666667,0.54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
372,GEO,Georgia,1999,11,7,0,,0,0,0,0,0,1,0,1,0,0,0,0.170702785253525,-0.056639038,0.733028709888458,0.179925501,0.630800485610962,0.060602069,0.174393036205026,-0.146889944521313,0.633336330375456,0.102213356172298,0.608207041991606,0.000193597970223336,3455,-21,-21,-21,8.14757773620177,-0.0060966947443486,-0.0060966947443486,-0.0060966947443486,3.59866539561487,3.58868184955141,3.58868184955141,3.58868184955141,3.3314492438,4.1837635187,0.0964240012677279,0.121833532868375,0.0425050015249857,0.196457357056138,0.210174137477947,0.41408564486476,0.373,5,5.67391304347826,4.97,0.38,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
452,GHA,Ghana,1967,3,1,0,,1,0,0,0,1,0,0,1,0,1,1,1,0,0.379696577787399,0.142863601,,,0.735381998994855,-0.0995644492014463,,,,,2457,-80,-80,-80,7.80669637252118,-0.0331019051609847,-0.0331019051609847,-0.0331019051609847,-2.74348422496571,-1.12834978843441,-1.12834978843441,-1.12834978843441,0,0,0,0,,,,,0.137,-7,-3.52941176470588,5.11166666666667,0.89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
452,GHA,Ghana,1978,7,6,1,1979,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0,0.164809226989746,-0.164809227,0.651540181706206,0,0.637385889410023,0.0580252129488723,0.402381503267001,0.0794024391210466,2144,-18,-18,-18,7.67042852219069,-0.00843096328879955,-0.00843096328879955,-0.00843096328879955,0.27027027027027,6.68463611859838,6.68463611859838,6.68463611859838,0,1.3528076171,0,0.0636315906444026,0,0.0698125516370258,7.40909376953822,6.37663218784384,0.121,-7,-5.41860465116279,7.93083333333333,2.39,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
452,GHA,Ghana,1983-1989,19,2,0,,1,0,0,0,0,1,0,7,1,1,1,1,-0.936017155647278,0.5,0.281848192214966,0,0,0.651540181706206,-0.479401194068066,0.695411102358895,0.1935373046436,0.481783942388047,0.485710949766938,1586,-105,99,14.1428571428571,7.36897040219479,-0.068497587926994,0.060550440591669,0.008650062941667,-8.75627440044618,-10.4523227383863,2.18644061491432,0.312348659273475,3.2958842716,0.675926982385714,0.207811114224464,0.044326019372416,0.0832157400589681,0.0693936233867627,8.52253861154861,5.58489379086948,0.111,-7,-4.86046511627907,12.2583333333333,4.02,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
452,GHA,Ghana,1992-1997,19,11,0,,0,0,0,0,0,1,0,6,0,0,0,0.594218194484711,-0.363527312874794,0.650116205215454,-0.228887498378754,0,0.412804573774338,0.392914055052093,0.0528626154466734,0.798491720021916,-0.269030813162516,0.692349170777137,0.188638846347357,1779,-51,307,51.1666666666667,7.48380668766584,-0.0279240700301688,0.159196947894883,0.0265328246491472,3.05755395683453,1.20137299771167,12.4954746733121,2.08257911221868,0,1.39943695271667,0,0.0727260821719429,0,0.187844686826953,5.40940722818165,10.2523082038539,0.111,-4,-2.40909090909091,4.55680555555556,1.13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
452,GHA,Ghana,1999-2000,19,18,1,2000,0,1,0,0,0,1,0,2,0,0,0,0.601106882095337,-0.41201289,0.290710657835007,-0.151460454,0.164809226989746,0,0.646005316165309,-0.0508163271862844,0.493672726466081,-0.104003675777828,0.609372105932813,0.213798615657463,2009,116,328,164,7.60539236481494,0.0509105106444308,0.151230969723923,0.0756154848619617,2.82776349614396,1.70815031722792,4.15815031722792,2.07907515861396,2.128374387,4.9166569979,0.105941980438029,0.214134319508425,0.0931640059329519,0.589784248284492,10.334087419879,8.65804750269498,0.6,2,-0.333333333333333,5.35333333333333,-0.25,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
90,GTM,Guatemala,1986,10,1,0,,1,0,0,0,1,0,0,1,0,1,1,1,0,0.5,0,0,0,0.651540181706206,0,0.695411102358895,0,0.481783942388047,0,3404,65,65,65,8.13270648969326,0.018915157276485,0.018915157276485,0.018915157276485,-3.2461332824136,-2.92086046970594,-2.92086046970594,-2.92086046970594,10.3472662629,7.1149892445,0.303973744503525,0.205102024920726,0.186476246077227,0.184871796966645,0.496673216094406,0.603045480367097,0.141,-1,2.375,6.805,1.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
90,GTM,Guatemala,1989-1991,10,4,0,,0,0,0,0,1,0,0,3,0,1,1,1,-0.884181775152683,0.50378429889679,0.097858787,0.164809226989746,0.308597445,0.648902829494317,-0.391956198093999,0.63998446207673,-0.118562938642158,0.402381503267001,0.360340952986793,3329,117,458,152.666666666667,8.11042723757502,0.0313824868531789,0.128902190326771,0.0429673967755904,-0.204876049989756,0.242669362992922,1.7575094437346,0.585836481244868,5.3515766148,6.50962685983333,0.160756281610093,0.178038734298027,0.148554993197865,0.238093741853346,0.578171724866439,1.39605628313922,0.367,3,3.16666666666667,7.66777777777778,-0.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
438,GIN,Guinea,1982,26,24,0,,0,0,0,1,0,0,0,1,0,0,0,0.372376382350922,0.026713043,,,0.164809226989746,0,,,,,0.728063208549088,-0.0138617306612581,1386,-25,-25,-25,7.23417717974985,-0.0182021770983827,-0.0182021770983827,-0.0182021770983827,-1.47313691507799,-0.351802990325418,-0.351802990325418,-0.351802990325418,0,0,0,0,,,,,0.147,-9,-4.86046511627907,12.2583333333333,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
438,GIN,Guinea,2005,24,21,0,,0,0,0,0,0,1,0,1,0,0,0,1,-0.759651557,0.212923645973206,0,0,0.164809227,0.851609330027449,-0.288312103148904,0.498283764593741,-0.058025212948872,0.481783942388047,0.314790206630557,1021,-13,-13,-13,6.92853781816467,-0.0128143695333511,-0.0128143695333511,-0.0128143695333511,-0.156862745098039,0.942655145326002,0.942655145326002,0.942655145326002,0,0,0,0,0,0,15.1656055002223,23.1407635715955,0.292,-1,1.6,1.34916666666667,-1.86,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
404,GNB,Guinea Bissau,1980,6,6,1,1980,0,0,1,1,0,0,0,1,0,0,0,0.439359098672867,-0.084286183,0.400449931621552,-0.119130969,0.164809226989746,0,0.508137395538502,0.0510354048340764,0.50123736018086,0.0356662795886001,0.728062156942964,-0.0138607099847266,1541,-274,-274,-274,7.34018683532012,-0.195779654998977,-0.195779654998977,-0.195779654998977,0.254129606099111,-17.8073510773131,-17.8073510773131,-17.8073510773131,0,0,0,0,0,0,23.6010486739754,32.435419237931,0.134,-7,-4.37209302325581,11.1941666666667,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
404,GNB,Guinea Bissau,1994-1997,19,14,0,,0,0,0,0,0,1,0,4,0,1,1,0.195601657032967,0.145799413,0.626957714557648,-0.126957715,0,0.225411295890808,0.257765915263927,0.143814872711462,0.782589429408296,-0.166540015008528,0.89919625240419,-0.163461470869539,1175,-4,351,87.75,7.06902342657826,-0.00309119256967261,0.261381785266143,0.0653454463165357,-0.945454545454546,0.0734214390602056,6.82835812386764,1.70708953096691,0,0,0,0,0,0,15.9723264636258,23.0290020837582,0.161,-6,-0.478260869565218,3.0225,-2.18,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41,HTI,Haiti,1992-1993,3,1,1,1994,1,1,0,0,1,0,0,2,0,1,0,0.0797595232725143,0.177564397,,,0.412804573774338,0,,,,,0.760425562151311,-0.0921403754321823,2382,-169,-335,-167.5,7.77569574991525,-0.0779737543897605,-0.151565164253956,-0.075782582126978,0,-7.50242013552759,-14.6067366822902,-7.30336834114509,0,0,0,0,0,0,0.754578924933447,1.20923480772194,0.332,-7,5.33333333333333,3.27208333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
41,HTI,Haiti,2003,5,4,1,2004,0,1,0,0,0,1,0,1,0,0,0,0.192204415798187,-0.014877006,0.514699578285217,0.177468061,0.696989595890045,0.060602069,0.334711452910843,-0.129327277446455,0.460112263014564,0.100525900628502,0.56516072784448,-0.0214772399171279,1843,-23,-23,-23,7.51914995766982,-0.012558177598982,-0.012558177598982,-0.012558177598982,-1.99430199430199,-1.45348837209302,-1.45348837209302,-1.45348837209302,0,0,0,0,0,0,0.692007396600362,0.845124102569404,0.411,-2,6.875,1.66666666666667,0.54,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
310,HUN,Hungary,1968,43,21,0,,0,0,0,1,0,0,0,1,0,0,1,1,0,0.5,0,,,0.651540181706206,0,,,,,6610,135,135,135,8.79633893284573,0.0202178357961245,0.0202178357961245,0.0202178357961245,5.33392304290137,0.822976150487068,0.822976150487068,0.822976150487068,43.7880427581,51.7740185283,0.662451478942511,0.767591082702743,,,,,0.132,-7,1.89285714285714,4.22,-1.44,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
310,HUN,Hungary,1982,43,35,0,,0,0,0,1,0,0,0,1,0,0,0,0.38198322057724,-0.058615446,0.623827040195465,0,,,0.330685518286288,-0.022246439689813,,,,,11201,212,212,212,9.32375833901174,0.0187499965418603,0.0187499965418603,0.0187499965418603,0.703812316715543,3.66271921309778,3.66271921309778,3.66271921309778,317.1992352075,316.528999938,2.83188318192572,2.77340751719968,,,,,0.148,-7,3.64285714285714,12.2583333333333,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
310,HUN,Hungary,1989,43,42,1,1990,0,1,0,1,0,0,0,1,0,0,0,0.267699807882309,-0.055956274,0.655093610286713,0.116084933,0,0,0.265521015136621,-0.1021390683062,0.801909565472833,0.0797122909335201,0.861783624746465,0.029036407033371,12486,77,77,77,9.43236329562169,0.0061479693827291,0.0061479693827291,0.0061479693827291,3.17833665038297,-1.81786298807575,-1.81786298807575,-1.81786298807575,104.3127105309,106.9970673777,0.835437374106199,0.851684051402531,,,,,0.179,-2,4.53571428571429,7.56833333333333,-1.65,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
850,IDN,Indonesia,1967-1968,33,1,0,,1,0,0,1,1,1,0,2,0,1,1,0.0967118069529533,0.112025894,,,,,,,,,,,1079,27,75,37.5,6.98378996525813,0.0247152168241458,0.0671994818099106,0.0335997409049553,-2.02898550724638,-4.20118343195266,3.27256579596581,1.6362828979829,21.4264346306,23.68398865045,1.98576780635774,2.09476141647959,,,,,0.207,-6,-1.5,5.11166666666667,0.17,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
850,IDN,Indonesia,1977-1978,33,12,0,,0,0,0,1,1,1,0,2,0,0,0,1,0,,,0.715815007686615,-0.247995377,,,,,0.256395956190311,-0.119480190226051,2207,10,10,10,7.69938940625674,0.00452080335957472,0.00452080335957472,0.00452080335957472,5.29896168993913,2.14212852771166,2.14212852771166,2.14212852771166,260.7804757789,241.4550313651,11.8160614308518,10.8910704269328,14.4709767293294,12.3430895289008,17.7622106181817,15.2068319287327,0.199,-7,-2,7.93083333333333,2.39,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
850,IDN,Indonesia,1983,33,17,0,,0,0,0,1,1,1,0,1,0,0,0,0.706043243408203,-0.607533284,,,1,0,,,,,0.152537818963238,0.315256580906505,2494,-7,-7,-7,7.82164312623998,-0.00281068243657767,-0.00281068243657767,-0.00281068243657767,-5.70596797671034,1.79067613460945,1.79067613460945,1.79067613460945,321.4923981982,282.6392378907,12.8906334482037,11.3646657776719,9.00147856936429,11.6487987533638,10.5245954051106,13.5676774214504,0.194,-7,-1.05,9.08666666666667,3.17,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
850,IDN,Indonesia,1997-1998,33,31,1,1999,0,1,0,1,1,1,0,2,1,0,1,0.662726163864136,-0.63172160089016,0.384686142206192,0.0783810019493103,0.939397931098938,-0.28601336479187,0.603898447314547,-0.29438384577757,0.285489736066289,0.154520214242165,0.204212694243979,0.465604846245867,4572,-938,-948,-474,8.4277060249147,-0.230182735681463,-0.232372357751832,-0.116186178875916,6.00270544470747,-14.4781666150511,-11.4633317131529,-5.73166585657644,135.5417775443,110.16582635845,2.96460580805556,2.68387401784374,3.40136893341554,3.31204008130454,5.88234916068258,6.79211497319474,0.188,-7,2.25,5.40666666666667,-0.11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
630,IRN,Iran,1985,31,6,0,,0,0,0,0,0,0,0,1,0,1,1,0.458033442497253,-0.0693416,,,0.164809226989746,0,,,,,0.683614694131479,0.03598221908928,6368,-95,-95,-95,8.75904072752422,-0.0150307394274751,-0.0150307394274751,-0.0150307394274751,-2.21524085709683,-1.41692066891836,-1.41692066891836,-1.41692066891836,1344.0301042945,1201.6338155018,21.1060003815091,19.1556482624231,11.3984441000466,10.1524045125301,11.5790008213996,10.3290052956987,0.112,-6,-7.15,8.10083333333333,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0
630,IRN,Iran,1993,31,14,0,,0,0,0,0,0,0,0,1,0,1,1,0.334798097610474,-0.323829176,,,0,0,,,,,0.826965487242278,0.168038989073871,6081,-267,-267,-267,8.71292443512011,-0.0449003540012889,-0.0449003540012889,-0.0449003540012889,7.38112790269075,-4.31648502531537,-4.31648502531537,-4.31648502531537,805.8248437365,713.4471083797,13.2515185616922,12.2711920945941,,28.9913170573388,,29.4906062858979,0.171,-6,-6.05263157894737,3.0225,0.5,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
630,IRN,Iran,2000,31,21,0,,0,0,0,0,0,0,0,1,0,0,0,0.674117088317871,-0.557246722,,,0,0,,,,,0.650888640513462,0.289162258512707,6862,711,711,711,8.8337542234184,0.0985903456954276,0.0985903456954276,0.0985903456954276,0.334868145667643,1.73550271172299,1.73550271172299,1.73550271172299,611.8194036883,1007.1134017402,8.91605076782716,13.2987376434729,17.2200402996342,31.4475783307432,17.8742087964571,32.7123808950808,0.226,3,-4.47368421052632,4.97,-1.27,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
663,JOR,Jordan,1989,64,43,0,,0,0,0,0,0,0,1,1,1,1,1,0.183495253324509,0.078997612,0.633578658103943,0.024577737,0.164809226989746,0,0.248556881626259,0.0128534172111279,0.729110634011643,0.0168768474535477,0.826075976818307,-0.0409928439047347,5547,82,82,82,8.62101252005524,0.0146745654087912,0.0146745654087912,0.0146745654087912,-4.29844316067757,-13.6177614078167,-13.6177614078167,-13.6177614078167,0.5197981505,0.9180785774,0.00937079773751577,0.0163097988523716,0.0369542393473149,0.0308247521785749,0.0622204054083702,0.0871117505917059,0.129,-9,-7,7.56833333333333,-1.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
705,KAZ,Kazakhstan,1999,19,8,0,,0,0,0,0,0,1,0,1,0,0,0,0.569944381713867,-0.457939006,0.967908024787903,-0.01661098,0.164809226989746,0,0.162226006023841,-0.162226006023841,0.958685299659542,-0.0114062974042153,0.625542715163718,0.237630248960898,5079,-136,-136,-136,8.53286967080125,-0.0271419574942868,-0.0271419574942868,-0.0271419574942868,-0.596330275229358,3.56483617904938,3.56483617904938,3.56483617904938,282.7718710457,436.8429338684,5.56747137321717,8.83760740174793,1.70617068583512,9.76091775308779,3.14594904559542,11.0227394466048,0.301,-4,5.67391304347826,4.97,0.38,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
501,KEN,Kenya,1976,39,13,0,,0,0,0,1,0,0,0,1,0,0,0,1,-0.343873143,0.335688591003418,0.189555049,0.164809226989746,0,0.766052029151299,-0.26261551053657,0.52455782062065,0.130162173351637,0.402381503267001,0.178440053126614,1912,-36,-36,-36,7.55590509361135,-0.0190079640451764,-0.0190079640451764,-0.0190079640451764,-4.03190075321223,0.184672206832872,0.184672206832872,0.184672206832872,0,0,0,0,0,0,4.18218125600642,3.69355964126757,0.214,-7,-5.32558139534884,5.045,0.78,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
501,KEN,Kenya,1981-1982,39,18,0,,0,0,0,1,0,0,0,2,0,0,0,0.368100762367248,-0.184375748,0.786918759346008,-0.296846151351929,0.164809226989746,0,0.211754858994069,0.142780245022522,0.834405011296602,-0.203835985517553,0.730281880963994,0.0956748700099847,2033,-67,-24,-12,7.61726781362835,-0.0335115129212351,-0.0118754488134121,-0.00593772440670604,1.46935348446683,-1.65494414563509,0.32233814296399,0.161169071481995,0,0,0,0,0,0,4.14226306604758,4.81382069657286,0.202,-6,-4.55813953488372,13.3558333333333,-0.96,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
501,KEN,Kenya,1989,39,26,0,,0,0,0,1,0,0,0,1,0,0,0,0.375078856945038,-0.044639796,0.41152161359787,0.252857089,0.164809226989746,0,0.476024911838575,-0.193163303345333,0.576630245426957,0.173629921443738,0.726660860852884,0.0231641456471009,2190,-41,-41,-41,7.69165682281055,-0.0188989261680366,-0.0188989261680366,-0.0188989261680366,2.53164556962025,1.23456790123457,1.23456790123457,1.23456790123457,0,0,0,0,0,0,3.91523133204175,4.18909108167617,0.18,-7,-5.44186046511628,7.56833333333333,-1.65,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
501,KEN,Kenya,1991-1993,39,28,0,,0,0,0,1,0,0,0,3,1,0,1,0.43548446893692,-0.339090570807457,0.661853492259979,-0.14044314622879,0.164809226989746,-0.164809227,0.324489574937027,-0.103165052596888,0.748526175224803,-0.0384131844847942,0.695315637109051,0.255360755921352,2219,-141,-121,-40.3333333333333,7.70481192293259,-0.0663616756990866,-0.0560721339763512,-0.0186907113254504,1.1014948859166,-4.6806822689409,-9.79162497836216,-3.26387499278739,0,0,0,0,0,0,4.96389858899933,5.78006781686014,0.197,-7,-4.70454545454545,8.09916666666667,4.02,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
501,KEN,Kenya,1999,39,36,0,,0,0,0,1,0,0,0,1,0,0,1,0.254476368427277,0.044214755,0.157613024115562,0.147639319,0.696989595890045,0,0.607206285539911,-0.0861118245831711,0.214910870465784,0.101379809082014,0.532847036719448,-0.0229435867273451,2197,-25,-25,-25,7.69484807238461,-0.0114443913307838,-0.0114443913307838,-0.0114443913307838,0.593723494486853,-0.168634064080944,-0.168634064080944,-0.168634064080944,0,0,0,0,0,0,4.52832385433678,3.2583630555636,0.358,-2,-0.333333333333333,4.97,0.38,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
732,KOR,Korea South,1962-1963,26,1,0,,1,0,0,0,1,0,0,2,0,0,0,1,0,,,,,,,,,,,1527,46,111,55.5,7.33106030521863,0.0296795978396451,0.0701709591943827,0.0350854795971913,1.65582495564755,-0.116346713205352,5.53304175505324,2.76652087752662,0,0,0,0,,,,,0.311,-7,-0.555555555555556,1.955,-0.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
732,KOR,Korea South,1966,26,5,0,,0,0,0,0,1,0,0,1,0,0,0,1,0,0.365292906761169,0.01083073,,,0.745420200171982,-0.00754814855483188,,,,,1710,160,160,160,7.44424864949671,0.0894450603519275,0.0894450603519275,0.0894450603519275,3.39248434237996,9.23775870772337,9.23775870772337,9.23775870772337,0,0,0,0,,,,,0.313,3,-1.33333333333333,4.075,-1.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
732,KOR,Korea South,1970,26,9,0,,0,0,0,0,1,0,0,1,0,0,0,0.452503651380539,0.437085062,0.642140626907349,-0.00248909,0.164809226989746,0,0.344687182885845,0.167622479961844,0.73328071079098,-0.00416311887488918,,,2458,110,110,110,7.80710329012598,0.0437793746838722,0.0437793746838722,0.0437793746838722,12.5650260104042,6.25666548169214,6.25666548169214,6.25666548169214,0,0,0,0,,,,0.169002687051446,0.325,3,-1.61111111111111,7.18333333333333,1.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
732,KOR,Korea South,1975,26,14,0,,0,0,0,0,1,0,0,1,0,0,0,1,0,0.583414375782013,0,0.164809226989746,0,0.593407065250025,0,0.694664218323577,0,0.402381503267001,0,4612,534,534,534,8.43641688138895,0.10955811145274,0.10955811145274,0.10955811145274,6.75224646983312,4.85810485810486,4.85810485810486,4.85810485810486,0,0,0,0,0,0,0.489345086418461,0.784520353582329,0.214,-8,-2,5.82416666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
732,KOR,Korea South,1979-1980,26,18,0,,0,0,0,0,1,0,0,2,0,0,0,1,-0.833186879754067,0.337898671627045,0.0560653507709503,0.412804573774338,0,0.764511780566251,-0.355294158061611,0.438762453163712,0.0384985150581763,0.282901327399229,0.432351039996534,6109,-560,-464,-232,8.71751837264977,-0.0945852210549454,-0.0789928960660049,-0.0394964480330025,7.6657060518732,-4.18777440054036,1.48674380074444,0.743371900372219,0,0,0,0,0,0,0.309989310273674,0.358514457991424,0.231,-8,-1.35,7.93083333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
703,KGZ,Kyrgyzstan,1997,14,6,0,,0,0,0,0,0,1,0,1,1,0,1,0.131746247410774,0.236183777,0.716825723648071,0.073027909,0.818194,0,0.170899961301892,0.0387447266418872,0.606379939458016,0.0231451007833005,0.415580315245594,0.117526618946487,2831,-481,-481,-481,7.9483852851119,-0.186214677973695,-0.186214677973695,-0.186214677973695,5.58139534883721,8.41009211053264,8.41009211053264,8.41009211053264,4.7395309866,4.3586688047,0.16741543576828,0.185475268285106,0.365300761353756,0.360314660419542,0.602533065296975,1.46977653027801,0.316,-3,5.19565217391304,5.29833333333333,-0.16,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
812,LAO,Laos,1978,35,3,0,,1,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,878,2,2,2,6.77764659363512,0.00227531383713497,0.00227531383713497,0.00227531383713497,-3.0176026823135,-0.259291270527226,-0.259291270527226,-0.259291270527226,0,0,0,0,,,,,0.07,-7,-2,5.5375,-2.39,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
812,LAO,Laos,1986,35,11,0,,0,0,0,1,0,0,0,1,0,0,0,1,0,0.570914030075073,0,0,0,0.602118801637325,0,0.744105791986982,0,0.481783942388047,0,1248,27,27,27,7.12929754892937,0.021403908663153,0.021403908663153,0.021403908663153,2.74584929757344,1.9266625233064,1.9266625233064,1.9266625233064,0,0,0,0,0,0,1.5185035045346,2.88278693354739,0.07,-7,-0.9,6.805,1.3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
812,LAO,Laos,1997,35,22,0,,0,0,0,1,0,0,0,1,0,0,0,0.601626813411713,-0.515473485,0.388282030820847,0.067528516,0.412804573774338,-0.164809197,0.578203240954583,-0.242700650957477,0.473359302838808,0.104395153886437,0.489622131235001,0.346888030624847,1810,73,73,73,7.50108212425987,0.0395394043972814,0.0395394043972814,0.0395394043972814,4.74542758279783,4.57763095799906,4.57763095799906,4.57763095799906,0,0,0,0,0,0,8.52402659684728,7.63934991131202,0.094,-7,2.25,5.46,-0.16,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
570,LSO,Lesotho,1985,16,15,1,1986,0,0,1,1,0,0,0,1,0,0,0,1,0,0.208967879414558,-0.139240883,0.412804573774338,-0.164809197,0.854366181419927,0.0970397057811365,0.350229268635293,-0.0375876344987039,0.282901327399229,0.0794024247627662,1130,82,82,82,7.02997291170639,0.0700542549228738,0.0700542549228738,0.0700542549228738,1.87304890738814,0.612870275791624,0.612870275791624,0.612870275791624,0,0,0,0,0,0,7.05472134762746,6.13232608177127,0.129,-7,-5.34883720930233,8.10083333333333,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
620,LBY,Libya,2002,41,33,0,,0,0,0,0,0,1,0,1,0,0,0,0.179438546299934,-0.133586414,0.5,0,0.164809226989746,0,0.340110821204922,-0.0507003239615987,0.637385889410023,0,0.828181052574607,0.0693196526424121,21856,-723,-723,-723,9.99223076237052,-0.0336396836083637,-0.0336396836083637,-0.0336396836083637,-1.66029246344207,-3.30801610541728,-3.30801610541728,-3.30801610541728,3379.4496156936,3186.7086447529,15.4623426779539,15.0793008316514,30.3761856280957,49.8012600918317,30.8568358076929,50.4332278574705,0.072,-7,-4.26315789473684,1.66666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
580,MDG,Madagascar,1984-1987,18,9,0,,0,0,0,0,0,1,0,4,0,1,1,0.222745209932327,-0.154528953135014,0.707579374313355,-0.320130318403244,0.164809226989746,0,0.211880945385571,0.237876384686073,0.779924865049686,-0.219824574610742,0.805708685912073,0.0801869967242159,1137,-98,-64,-16,7.03614849375054,-0.0873996209670187,-0.0579347511198378,-0.0144836877799595,-1.99556541019956,-6.44796380090498,-10.113092827153,-2.52827320678826,0,0,0,0,0,0,2.92999807443297,3.64724109522332,0.212,-6,-4.95348837209302,7.94708333333333,1.14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
